year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,1,UA,United Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",67.00,19.00,5.11,0.91,5.07,0.00,7.92,0.00,0.00,896.00,157.00,40.00,159.00,0.00,540.00
2025,1,UA,United Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",614.00,102.00,29.26,2.04,38.00,0.00,32.69,4.00,3.00,6294.00,1954.00,73.00,1513.00,0.00,2754.00
2025,1,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",794.00,117.00,38.53,8.50,40.90,0.00,29.07,8.00,9.00,7031.00,1731.00,1036.00,2116.00,0.00,2148.00
2025,1,UA,United Air Lines Network,SAT,"San Antonio, TX: San Antonio International",457.00,106.00,40.05,1.88,31.08,0.00,32.99,10.00,1.00,6002.00,2588.00,154.00,1220.00,0.00,2040.00
2025,1,UA,United Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",31.00,5.00,1.23,0.00,1.43,0.00,2.34,3.00,0.00,137.00,35.00,0.00,41.00,0.00,61.00
2025,1,UA,United Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",124.00,19.00,8.17,0.59,5.57,0.00,4.68,1.00,0.00,1031.00,458.00,27.00,205.00,0.00,341.00
2025,1,UA,United Air Lines Network,SBN,"South Bend, IN: South Bend International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,1,UA,United Air Lines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",31.00,6.00,0.86,0.00,2.50,0.00,2.64,1.00,0.00,378.00,58.00,0.00,99.00,0.00,221.00
2025,1,UA,United Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",51.00,9.00,2.60,0.10,2.15,0.00,4.16,2.00,0.00,649.00,308.00,13.00,52.00,0.00,276.00
2025,1,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",611.00,97.00,37.86,2.04,23.91,0.00,33.19,3.00,2.00,5726.00,1994.00,150.00,1026.00,0.00,2556.00
2025,1,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",4293.00,538.00,208.46,21.66,166.01,0.00,141.87,46.00,2.00,36261.00,13219.00,1221.00,6582.00,0.00,15239.00
2025,1,UA,United Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",134.00,21.00,8.50,3.26,2.73,0.00,6.52,1.00,1.00,1047.00,418.00,167.00,114.00,0.00,348.00
2025,1,UA,United Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",307.00,70.00,27.18,3.50,23.38,0.00,15.94,3.00,3.00,4324.00,1648.00,236.00,947.00,0.00,1493.00
2025,1,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",451.00,95.00,41.76,2.88,26.79,0.00,23.57,4.00,0.00,4542.00,2064.00,117.00,1009.00,0.00,1352.00
2025,1,UA,United Air Lines Network,SMF,"Sacramento, CA: Sacramento International",281.00,55.00,17.26,1.42,21.91,0.00,14.41,2.00,1.00,3160.00,1035.00,210.00,984.00,0.00,931.00
2025,1,UA,United Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",488.00,82.00,32.37,2.74,22.36,0.00,24.53,5.00,8.00,4469.00,1700.00,122.00,1030.00,0.00,1617.00
2025,1,UA,United Air Lines Network,SPN,"Saipan, TT: Francisco C. Ada Saipan International",31.00,4.00,1.26,0.00,1.07,0.00,1.68,0.00,0.00,152.00,29.00,0.00,18.00,0.00,105.00
2025,1,UA,United Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",150.00,24.00,7.46,2.01,8.15,0.00,6.38,2.00,1.00,1203.00,371.00,95.00,219.00,0.00,518.00
2025,1,UA,United Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",211.00,38.00,15.85,1.53,4.33,0.00,16.30,11.00,0.00,2508.00,1077.00,68.00,161.00,0.00,1202.00
2025,1,UA,United Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",83.00,13.00,5.66,0.00,6.61,0.00,0.74,0.00,1.00,779.00,381.00,0.00,384.00,0.00,14.00
2025,1,UA,United Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",68.00,20.00,5.88,1.00,7.80,0.00,5.32,0.00,1.00,774.00,166.00,27.00,225.00,0.00,356.00
2025,1,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",785.00,138.00,41.70,5.65,52.71,0.00,37.93,7.00,1.00,8261.00,2940.00,345.00,2208.00,0.00,2768.00
2025,1,UA,United Air Lines Network,TUL,"Tulsa, OK: Tulsa International",6.00,1.00,0.13,0.00,0.21,0.00,0.66,0.00,0.00,67.00,9.00,0.00,14.00,0.00,44.00
2025,1,UA,United Air Lines Network,TUS,"Tucson, AZ: Tucson International",139.00,26.00,10.93,1.00,4.79,0.00,9.29,4.00,0.00,1253.00,462.00,16.00,193.00,0.00,582.00
2025,1,UA,United Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",31.00,10.00,5.41,1.18,2.40,0.00,1.00,1.00,0.00,310.00,183.00,31.00,61.00,0.00,35.00
2025,1,UA,United Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",8.00,3.00,0.55,0.16,0.25,0.00,2.04,0.00,0.00,121.00,12.00,10.00,16.00,0.00,83.00
2025,1,UA,United Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",31.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,90.00,0.00,0.00,0.00,0.00,90.00
2025,1,WN,Southwest Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",851.00,131.00,47.48,0.87,15.43,0.00,67.22,13.00,0.00,6759.00,2517.00,44.00,711.00,0.00,3487.00
2025,1,WN,Southwest Airlines,ALB,"Albany, NY: Albany International",292.00,45.00,15.40,0.36,7.16,0.00,22.08,3.00,0.00,2134.00,551.00,48.00,375.00,0.00,1160.00
2025,1,WN,Southwest Airlines,AMA,"Amarillo, TX: Rick Husband Amarillo International",140.00,16.00,5.55,0.00,2.20,0.00,8.25,3.00,0.00,721.00,248.00,0.00,134.00,0.00,339.00
2025,1,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2293.00,342.00,101.79,7.01,108.59,2.44,122.18,130.00,0.00,17772.00,5713.00,1063.00,5341.00,120.00,5535.00
2025,1,WN,Southwest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",2733.00,427.00,121.72,6.51,116.46,1.30,181.01,65.00,0.00,22364.00,6840.00,551.00,4102.00,40.00,10831.00
2025,1,WN,Southwest Airlines,BDL,"Hartford, CT: Bradley International",326.00,46.00,19.99,1.18,6.76,0.00,18.07,5.00,0.00,2169.00,968.00,58.00,317.00,0.00,826.00
2025,1,WN,Southwest Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",361.00,65.00,23.75,1.83,8.02,1.97,29.43,8.00,0.00,2948.00,900.00,133.00,276.00,39.00,1600.00
2025,1,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",3879.00,527.00,168.81,5.42,111.42,1.66,239.69,163.00,1.00,29782.00,8763.00,731.00,3834.00,92.00,16362.00
2025,1,WN,Southwest Airlines,BOI,"Boise, ID: Boise Air Terminal",414.00,66.00,22.43,0.00,17.12,0.00,26.45,0.00,1.00,2400.00,774.00,0.00,550.00,0.00,1076.00
2025,1,WN,Southwest Airlines,BOS,"Boston, MA: Logan International",424.00,59.00,24.57,2.08,11.21,0.00,21.14,14.00,1.00,3329.00,1074.00,386.00,549.00,0.00,1320.00
2025,1,WN,Southwest Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",391.00,80.00,34.52,1.30,13.04,1.49,29.64,7.00,0.00,4006.00,1531.00,236.00,700.00,84.00,1455.00
2025,1,WN,Southwest Airlines,BUR,"Burbank, CA: Bob Hope",1371.00,183.00,49.65,2.59,33.13,0.98,96.65,26.00,14.00,9456.00,2569.00,243.00,1406.00,67.00,5171.00
2025,1,WN,Southwest Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5341.00,640.00,195.98,10.64,152.28,12.45,268.66,244.00,1.00,33756.00,10973.00,835.00,6685.00,406.00,14857.00
2025,1,WN,Southwest Airlines,BZN,"Bozeman, MT: Bozeman Yellowstone International",107.00,36.00,12.95,0.00,11.44,0.00,11.61,1.00,3.00,1356.00,524.00,0.00,417.00,0.00,415.00
2025,1,WN,Southwest Airlines,CHS,"Charleston, SC: Charleston AFB/International",223.00,44.00,13.59,2.90,11.25,0.00,16.26,16.00,0.00,2519.00,520.00,454.00,632.00,0.00,913.00
2025,1,WN,Southwest Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",378.00,71.00,29.86,1.89,11.89,0.56,26.79,9.00,0.00,3657.00,1256.00,258.00,474.00,22.00,1647.00
2025,1,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",230.00,41.00,14.28,2.60,9.83,0.00,14.29,3.00,0.00,2198.00,607.00,655.00,413.00,0.00,523.00
2025,1,WN,Southwest Airlines,CMH,"Columbus, OH: John Glenn Columbus International",945.00,185.00,79.12,3.06,31.17,1.89,69.77,25.00,1.00,9250.00,3972.00,288.00,1307.00,48.00,3635.00
2025,1,WN,Southwest Airlines,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",347.00,51.00,14.06,1.94,15.79,0.00,19.20,0.00,0.00,2273.00,473.00,308.00,607.00,0.00,885.00
2025,1,WN,Southwest Airlines,CRP,"Corpus Christi, TX: Corpus Christi International",71.00,8.00,5.11,0.00,0.10,0.00,2.79,4.00,0.00,493.00,347.00,0.00,8.00,0.00,138.00
2025,1,WN,Southwest Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",170.00,38.00,14.40,0.39,7.29,0.00,15.93,1.00,0.00,2089.00,617.00,153.00,297.00,0.00,1022.00
2025,1,WN,Southwest Airlines,DAL,"Dallas, TX: Dallas Love Field",5594.00,805.00,241.09,9.50,198.25,3.92,352.24,283.00,11.00,39033.00,11187.00,1131.00,7198.00,127.00,19390.00
2025,1,WN,Southwest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",1339.00,202.00,56.93,4.99,73.24,0.60,66.24,113.00,5.00,10883.00,2885.00,279.00,3873.00,19.00,3827.00
2025,1,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",6874.00,1083.00,272.71,17.50,354.10,7.99,430.71,97.00,5.00,52488.00,13436.00,1438.00,14220.00,272.00,23122.00
2025,1,WN,Southwest Airlines,DSM,"Des Moines, IA: Des Moines International",152.00,17.00,7.04,0.42,1.83,1.00,6.71,2.00,0.00,1042.00,546.00,22.00,83.00,24.00,367.00
2025,1,WN,Southwest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",321.00,68.00,25.42,2.81,13.55,0.00,26.22,3.00,0.00,3656.00,1533.00,365.00,531.00,0.00,1227.00
2025,1,WN,Southwest Airlines,ECP,"Panama City, FL: Northwest Florida Beaches International",116.00,15.00,3.92,0.86,2.62,0.00,7.60,7.00,1.00,975.00,141.00,329.00,153.00,0.00,352.00
2025,1,WN,Southwest Airlines,ELP,"El Paso, TX: El Paso International",649.00,106.00,30.76,0.24,13.53,0.00,61.47,10.00,0.00,5206.00,1382.00,18.00,487.00,0.00,3319.00
2025,1,WN,Southwest Airlines,EUG,"Eugene, OR: Mahlon Sweet Field",105.00,13.00,4.79,0.00,0.43,0.00,7.77,0.00,0.00,576.00,186.00,0.00,14.00,0.00,376.00
2025,1,WN,Southwest Airlines,FAT,"Fresno, CA: Fresno Yosemite International",120.00,15.00,3.94,0.00,1.36,0.00,9.70,0.00,0.00,842.00,187.00,0.00,66.00,0.00,589.00
2025,1,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1070.00,198.00,59.26,3.58,74.39,1.93,58.84,29.00,1.00,9416.00,3134.00,337.00,2802.00,185.00,2958.00
2025,1,WN,Southwest Airlines,GEG,"Spokane, WA: Spokane International",277.00,45.00,15.06,0.00,8.45,0.00,21.48,0.00,0.00,1752.00,592.00,0.00,285.00,0.00,875.00
2025,1,WN,Southwest Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",159.00,39.00,14.74,2.34,8.93,0.00,12.99,0.00,0.00,2474.00,734.00,401.00,420.00,0.00,919.00
2025,1,WN,Southwest Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",108.00,18.00,8.63,0.78,4.31,0.00,4.28,4.00,0.00,1504.00,815.00,36.00,265.00,0.00,388.00
2025,1,WN,Southwest Airlines,HDN,"Hayden, CO: Yampa Valley",58.00,13.00,4.55,0.00,5.08,0.00,3.37,3.00,0.00,880.00,304.00,0.00,312.00,0.00,264.00
2025,1,WN,Southwest Airlines,HNL,"Honolulu, HI: Daniel K Inouye International",1155.00,54.00,15.49,1.98,17.09,1.00,18.43,18.00,5.00,3926.00,1095.00,350.00,1096.00,19.00,1366.00
2025,1,WN,Southwest Airlines,HOU,"Houston, TX: William P Hobby",3799.00,550.00,170.80,10.58,154.62,1.86,212.14,244.00,4.00,27039.00,8903.00,1150.00,6498.00,42.00,10446.00
2025,1,WN,Southwest Airlines,HRL,"Harlingen/San Benito, TX: Valley International",190.00,19.00,4.27,0.70,1.50,0.00,12.53,9.00,2.00,874.00,153.00,140.00,101.00,0.00,480.00
2025,1,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",93.00,17.00,7.43,0.00,4.19,0.07,5.30,0.00,0.00,643.00,275.00,0.00,180.00,2.00,186.00
2025,1,WN,Southwest Airlines,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",152.00,19.00,8.26,0.00,1.45,0.00,9.30,8.00,1.00,912.00,338.00,0.00,29.00,0.00,545.00
2025,1,WN,Southwest Airlines,IND,"Indianapolis, IN: Indianapolis International",881.00,164.00,50.38,1.28,21.86,0.73,89.75,18.00,1.00,8445.00,2062.00,95.00,869.00,49.00,5370.00
2025,1,WN,Southwest Airlines,ISP,"Islip, NY: Long Island MacArthur",234.00,55.00,10.15,1.02,11.77,0.88,31.19,1.00,0.00,2916.00,461.00,125.00,468.00,14.00,1848.00
2025,1,WN,Southwest Airlines,ITO,"Hilo, HI: Hilo International",155.00,5.00,1.00,0.09,0.14,0.00,3.77,3.00,0.00,263.00,18.00,16.00,3.00,0.00,226.00
2025,1,WN,Southwest Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",122.00,24.00,6.66,1.00,3.74,0.00,12.61,4.00,0.00,1491.00,403.00,52.00,247.00,0.00,789.00
2025,1,WN,Southwest Airlines,JAX,"Jacksonville, FL: Jacksonville International",325.00,55.00,16.71,1.95,15.40,0.00,20.95,12.00,0.00,2664.00,642.00,246.00,692.00,0.00,1084.00
2025,1,WN,Southwest Airlines,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",279.00,9.00,5.80,0.00,2.23,0.00,0.97,4.00,2.00,482.00,374.00,0.00,75.00,0.00,33.00
2025,1,WN,Southwest Airlines,LAS,"Las Vegas, NV: Harry Reid International",6765.00,1138.00,229.64,26.67,450.95,4.47,426.27,82.00,9.00,65290.00,12614.00,2636.00,24197.00,292.00,25551.00
2025,1,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",1820.00,248.00,88.79,4.49,25.89,0.13,128.70,26.00,3.00,14864.00,5897.00,297.00,937.00,7.00,7726.00
2025,1,WN,Southwest Airlines,LBB,"Lubbock, TX: Lubbock Preston Smith International",202.00,28.00,6.55,1.34,1.41,0.00,18.70,3.00,0.00,1321.00,225.00,116.00,60.00,0.00,920.00
2025,1,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",995.00,160.00,44.35,4.24,62.90,1.00,47.51,41.00,3.00,8422.00,2075.00,693.00,2768.00,42.00,2844.00
2025,1,WN,Southwest Airlines,LGB,"Long Beach, CA: Long Beach Airport",1191.00,133.00,36.59,3.96,21.75,0.00,70.70,9.00,4.00,7125.00,1717.00,599.00,1093.00,0.00,3716.00
2025,1,WN,Southwest Airlines,LIH,"Lihue, HI: Lihue Airport",276.00,11.00,7.42,0.00,1.31,0.00,2.27,5.00,0.00,352.00,218.00,0.00,28.00,0.00,106.00
2025,1,WN,Southwest Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",209.00,27.00,8.53,0.28,2.92,0.00,15.27,7.00,0.00,1580.00,351.00,88.00,125.00,0.00,1016.00
2025,1,WN,Southwest Airlines,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",302.00,41.00,15.81,1.70,8.57,0.00,14.92,9.00,0.00,2287.00,884.00,305.00,295.00,0.00,803.00
2025,1,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",1720.00,254.00,87.11,6.47,55.00,1.00,104.42,137.00,7.00,13321.00,4349.00,574.00,2919.00,20.00,5459.00
2025,1,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",3491.00,495.00,153.02,9.84,140.22,2.24,189.69,80.00,0.00,28353.00,7903.00,2193.00,5694.00,76.00,12487.00
2025,1,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",4689.00,725.00,211.44,11.13,199.16,2.24,301.03,101.00,7.00,36384.00,10126.00,1104.00,7238.00,60.00,17856.00
2025,1,WN,Southwest Airlines,MEM,"Memphis, TN: Memphis International",278.00,53.00,23.23,1.49,3.00,0.00,25.27,6.00,0.00,2577.00,1235.00,70.00,123.00,0.00,1149.00
2025,1,WN,Southwest Airlines,MHT,"Manchester, NH: Manchester Boston Regional",177.00,26.00,12.25,1.09,3.34,0.00,9.32,1.00,0.00,1767.00,663.00,310.00,200.00,0.00,594.00
2025,1,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",420.00,81.00,22.99,0.87,33.15,0.00,24.00,9.00,0.00,4751.00,1454.00,90.00,2058.00,0.00,1149.00
2025,1,WN,Southwest Airlines,MKE,"Milwaukee, WI: General Mitchell International",722.00,125.00,43.84,2.59,15.17,0.00,63.40,18.00,1.00,6655.00,2460.00,565.00,564.00,0.00,3066.00
2025,1,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",449.00,91.00,36.91,1.68,19.66,1.00,31.75,6.00,0.00,3919.00,1784.00,42.00,621.00,21.00,1451.00
2025,1,WN,Southwest Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1482.00,243.00,76.59,5.13,55.44,0.10,105.74,139.00,1.00,13067.00,3212.00,769.00,2451.00,8.00,6627.00
2025,1,WN,Southwest Airlines,MTJ,"Montrose/Delta, CO: Montrose Regional",47.00,15.00,4.34,0.00,4.30,0.00,6.36,0.00,0.00,522.00,146.00,0.00,146.00,0.00,230.00
2025,1,WN,Southwest Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",125.00,18.00,5.56,0.83,2.67,0.00,8.93,8.00,1.00,1017.00,209.00,79.00,153.00,0.00,576.00
2025,1,WN,Southwest Airlines,OAK,"Oakland, CA: Metro Oakland International",2447.00,267.00,87.39,3.70,25.69,0.00,150.21,27.00,0.00,12924.00,3905.00,318.00,939.00,0.00,7762.00
2025,1,WN,Southwest Airlines,OGG,"Kahului, HI: Kahului Airport",505.00,18.00,5.55,0.00,4.24,0.00,8.21,10.00,0.00,1359.00,474.00,0.00,512.00,0.00,373.00
2025,1,WN,Southwest Airlines,OKC,"Oklahoma City, OK: Will Rogers World",526.00,83.00,29.65,0.00,12.86,0.49,40.00,9.00,0.00,4163.00,1823.00,0.00,447.00,26.00,1867.00
2025,1,WN,Southwest Airlines,OMA,"Omaha, NE: Eppley Airfield",619.00,94.00,33.38,1.89,18.65,0.00,40.08,8.00,2.00,4996.00,1893.00,88.00,940.00,0.00,2075.00
2025,1,WN,Southwest Airlines,ONT,"Ontario, CA: Ontario International",877.00,99.00,32.36,2.00,15.57,0.00,49.07,17.00,9.00,4506.00,1340.00,48.00,672.00,0.00,2446.00
2025,1,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",381.00,51.00,20.04,0.69,8.71,0.00,21.56,8.00,0.00,3138.00,940.00,287.00,374.00,0.00,1537.00
2025,1,WN,Southwest Airlines,ORF,"Norfolk, VA: Norfolk International",232.00,33.00,11.12,2.18,8.97,0.00,10.73,1.00,0.00,2259.00,592.00,430.00,516.00,0.00,721.00
2025,1,WN,Southwest Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",212.00,56.00,13.88,2.38,24.11,0.00,15.63,4.00,0.00,3408.00,660.00,545.00,1045.00,0.00,1158.00
2025,1,WN,Southwest Airlines,PDX,"Portland, OR: Portland International",623.00,109.00,39.62,0.69,21.63,0.00,47.07,1.00,1.00,5097.00,1770.00,35.00,677.00,0.00,2615.00
2025,1,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",351.00,58.00,19.66,0.76,12.74,0.00,24.84,8.00,1.00,2906.00,664.00,53.00,549.00,0.00,1640.00
2025,1,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5388.00,714.00,217.26,14.42,138.67,1.91,341.74,82.00,3.00,37616.00,11237.00,1525.00,4535.00,36.00,20283.00
2025,1,WN,Southwest Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",743.00,117.00,26.92,2.18,28.47,2.06,57.36,12.00,0.00,6029.00,1330.00,326.00,1016.00,61.00,3296.00
2025,1,WN,Southwest Airlines,PNS,"Pensacola, FL: Pensacola International",113.00,21.00,9.43,0.98,2.09,0.05,8.46,7.00,1.00,1399.00,340.00,484.00,103.00,1.00,471.00
2025,1,WN,Southwest Airlines,PSP,"Palm Springs, CA: Palm Springs International",208.00,19.00,5.16,0.00,3.00,0.00,10.85,0.00,0.00,613.00,139.00,0.00,96.00,0.00,378.00
2025,1,WN,Southwest Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",342.00,62.00,27.26,1.79,11.71,0.00,21.24,8.00,1.00,3167.00,1187.00,252.00,429.00,0.00,1299.00
2025,1,WN,Southwest Airlines,PWM,"Portland, ME: Portland International Jetport",97.00,16.00,10.35,0.79,2.79,0.00,2.07,1.00,0.00,1100.00,497.00,155.00,254.00,0.00,194.00
2025,1,WN,Southwest Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",662.00,108.00,40.01,1.53,20.73,0.00,45.73,16.00,0.00,5460.00,1525.00,120.00,864.00,0.00,2951.00
2025,1,WN,Southwest Airlines,RIC,"Richmond, VA: Richmond International",164.00,27.00,12.44,0.00,6.85,0.00,7.72,3.00,0.00,1398.00,762.00,0.00,208.00,0.00,428.00
2025,1,WN,Southwest Airlines,RNO,"Reno, NV: Reno/Tahoe International",656.00,92.00,33.44,0.00,11.66,0.00,46.90,2.00,4.00,3936.00,1358.00,0.00,421.00,0.00,2157.00
2025,1,WN,Southwest Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",155.00,35.00,15.44,1.54,6.39,0.00,11.64,1.00,2.00,1590.00,532.00,313.00,292.00,0.00,453.00
2025,1,WN,Southwest Airlines,RSW,"Fort Myers, FL: Southwest Florida International",763.00,144.00,43.10,4.09,47.42,0.00,49.39,15.00,2.00,7939.00,2290.00,735.00,1759.00,0.00,3155.00
2025,1,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2521.00,396.00,122.20,8.49,80.63,0.30,184.39,41.00,14.00,21291.00,6401.00,824.00,4248.00,14.00,9804.00
2025,1,WN,Southwest Airlines,SAT,"San Antonio, TX: San Antonio International",1241.00,208.00,73.14,1.39,42.41,0.70,90.37,51.00,0.00,10258.00,3572.00,204.00,1783.00,14.00,4685.00
2025,1,WN,Southwest Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",161.00,25.00,7.91,1.08,7.93,0.00,8.09,14.00,0.00,1224.00,433.00,102.00,363.00,0.00,326.00
2025,1,WN,Southwest Airlines,SBA,"Santa Barbara, CA: Santa Barbara Municipal",124.00,18.00,4.81,0.00,0.50,0.00,12.69,0.00,0.00,875.00,205.00,0.00,12.00,0.00,658.00
2025,1,WN,Southwest Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",379.00,63.00,20.55,1.47,10.60,0.95,29.43,13.00,1.00,3754.00,1556.00,434.00,532.00,58.00,1174.00
2025,1,WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",520.00,85.00,35.02,0.86,17.46,0.34,31.31,0.00,1.00,4351.00,1731.00,32.00,734.00,12.00,1842.00
2025,1,WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",591.00,118.00,39.53,1.35,32.64,0.00,44.48,1.00,0.00,6032.00,2115.00,66.00,1273.00,0.00,2578.00
2025,1,WN,Southwest Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2066.00,214.00,48.94,2.52,16.42,0.95,145.16,26.00,0.00,12810.00,2647.00,178.00,505.00,59.00,9421.00
2025,1,WN,Southwest Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",310.00,65.00,21.19,2.32,21.71,0.00,19.78,1.00,5.00,2415.00,706.00,348.00,695.00,0.00,666.00
2025,1,WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",962.00,166.00,65.14,0.81,24.31,0.00,75.74,6.00,1.00,6933.00,2913.00,26.00,711.00,0.00,3283.00
2025,1,WN,Southwest Airlines,SMF,"Sacramento, CA: Sacramento International",2283.00,280.00,79.09,2.86,34.92,0.00,163.13,25.00,2.00,13312.00,3425.00,176.00,1194.00,0.00,8517.00
2025,1,WN,Southwest Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1119.00,123.00,34.15,0.63,17.90,1.00,69.32,14.00,14.00,6569.00,1643.00,19.00,1261.00,36.00,3610.00
2025,1,WN,Southwest Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",290.00,49.00,15.28,0.68,14.71,0.71,17.62,2.00,0.00,2723.00,941.00,122.00,672.00,27.00,961.00
2025,1,WN,Southwest Airlines,STL,"St. Louis, MO: St Louis Lambert International",3015.00,417.00,141.84,3.12,92.41,2.27,177.36,210.00,10.00,20968.00,7292.00,322.00,3880.00,61.00,9413.00
2025,1,WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",1850.00,334.00,99.44,3.70,109.13,2.04,119.69,45.00,0.00,16872.00,5883.00,443.00,4084.00,37.00,6425.00
2025,1,WN,Southwest Airlines,TUL,"Tulsa, OK: Tulsa International",374.00,54.00,20.88,0.87,5.08,1.00,26.17,16.00,1.00,2622.00,1002.00,75.00,180.00,43.00,1322.00
2025,1,WN,Southwest Airlines,TUS,"Tucson, AZ: Tucson International",366.00,59.00,20.09,0.00,10.24,0.00,28.67,4.00,0.00,2526.00,742.00,0.00,345.00,0.00,1439.00
2025,1,WN,Southwest Airlines,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",97.00,13.00,1.02,1.50,4.63,0.00,5.84,8.00,0.00,929.00,165.00,384.00,183.00,0.00,197.00
2025,1,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",51.00,9.00,4.76,0.00,2.38,0.00,1.86,3.00,0.00,491.00,212.00,0.00,86.00,0.00,193.00
2025,1,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",43.00,6.00,2.96,0.43,1.63,0.00,0.99,3.00,0.00,352.00,162.00,35.00,72.00,0.00,83.00
